date,sales,prix,wday,month,event_name_1,event_type_1,snap_WI,temp,feelslike,humidity,precip,preciptype,windspeed,visibility,cloudcover,uvindex
2014-08-30,84.0,1.38,1,8,no_event,no_event,0,23.0,23.1,81.3,5.681,rain,22.2,14.8,78.8,8
2014-08-31,77.0,1.38,2,8,no_event,no_event,0,23.1,23.5,76.4,0.0,no_precip,23.3,11.2,48.9,8
2014-09-01,86.0,1.38,3,9,LaborDay,National,0,22.2,22.2,76.0,1.901,rain,18.1,15.9,56.5,8
2014-09-02,47.0,1.38,4,9,no_event,no_event,1,19.5,19.5,75.7,0.0,no_precip,13.4,14.9,32.3,8
2014-09-03,42.0,1.38,5,9,no_event,no_event,1,21.8,21.9,69.1,0.0,no_precip,26.8,15.9,13.4,8
2014-09-04,80.0,1.38,6,9,no_event,no_event,0,24.3,25.0,76.7,27.178,rain,33.5,15.3,77.4,6
2014-09-05,54.0,1.38,7,9,no_event,no_event,1,22.1,22.1,71.2,0.006,rain,22.8,16.0,85.4,8
2014-09-06,71.0,1.38,1,9,no_event,no_event,1,17.0,17.0,69.8,0.0,no_precip,15.8,16.0,16.4,8
2014-09-07,65.0,1.38,2,9,no_event,no_event,0,17.9,17.9,69.8,0.0,no_precip,11.4,15.7,21.2,8
2014-09-08,55.0,1.38,3,9,no_event,no_event,1,18.8,18.8,67.2,0.0,no_precip,27.0,16.0,50.3,8
2014-09-09,67.0,1.38,4,9,no_event,no_event,1,20.9,20.9,70.6,0.14,rain,20.3,16.0,44.4,8
2014-09-10,38.0,1.38,5,9,no_event,no_event,0,18.4,18.4,86.7,10.137,rain,37.5,13.4,97.8,8
2014-09-11,33.0,1.38,6,9,no_event,no_event,1,9.8,8.5,73.6,0.368,rain,24.6,16.0,98.2,8
2014-09-12,62.0,1.38,7,9,no_event,no_event,1,7.0,5.6,89.4,3.731,rain,15.6,15.1,79.1,3
2014-09-13,70.0,1.38,1,9,no_event,no_event,0,8.3,7.6,74.6,0.0,no_precip,16.2,15.6,46.7,8
2014-09-14,72.0,1.38,2,9,no_event,no_event,1,12.2,12.0,67.1,0.0,no_precip,20.0,16.0,50.9,8
2014-09-15,41.0,1.38,3,9,no_event,no_event,1,11.8,11.8,83.8,4.082,rain,18.1,14.3,65.3,4
2014-09-16,46.0,1.38,4,9,no_event,no_event,0,10.5,10.5,74.6,0.0,no_precip,11.9,14.1,12.5,8
2014-09-17,32.0,1.38,5,9,no_event,no_event,0,12.5,12.5,75.7,0.0,no_precip,9.5,14.6,33.5,8
2014-09-18,38.0,1.38,6,9,no_event,no_event,0,12.4,12.3,87.1,0.0,no_precip,12.9,9.9,57.3,8
2014-09-19,51.0,1.38,7,9,no_event,no_event,0,17.5,17.5,69.0,0.0,no_precip,34.0,12.5,60.5,8
2014-09-20,72.0,1.38,1,9,no_event,no_event,0,20.7,20.7,75.2,2.59,rain,20.9,15.4,67.9,5
2014-09-21,62.0,1.38,2,9,no_event,no_event,0,14.5,14.5,72.4,0.002,rain,27.4,15.9,56.2,8
2014-09-22,29.0,1.38,3,9,no_event,no_event,0,12.2,12.1,71.9,0.0,no_precip,16.5,15.8,7.1,8
2014-09-23,49.0,1.38,4,9,no_event,no_event,0,14.6,14.6,72.5,0.0,no_precip,13.4,14.6,12.2,8
2014-09-24,50.0,1.38,5,9,no_event,no_event,0,16.1,16.1,69.5,0.0,no_precip,15.9,15.8,51.0,7
2014-09-25,32.0,1.38,6,9,no_event,no_event,0,17.6,17.6,67.8,0.0,no_precip,11.6,14.8,27.4,7
2014-09-26,59.0,1.38,7,9,no_event,no_event,0,17.3,17.3,71.0,0.0,no_precip,12.9,12.6,11.2,7
2014-09-27,84.0,1.38,1,9,no_event,no_event,0,19.0,19.0,68.7,0.0,no_precip,12.4,13.7,34.7,6
2014-09-28,47.0,1.38,2,9,no_event,no_event,0,18.5,18.5,73.3,0.0,no_precip,6.2,12.8,26.2,7
2014-09-29,47.0,1.38,3,9,no_event,no_event,0,16.7,16.7,78.7,1.129,rain,31.8,13.1,50.1,7
2014-09-30,33.0,1.38,4,9,no_event,no_event,0,8.3,6.5,82.2,0.0,no_precip,21.4,16.0,90.4,7
2014-10-01,47.0,1.38,5,10,no_event,no_event,0,15.1,14.8,71.5,0.0,no_precip,26.8,16.0,87.5,7
2014-10-02,53.0,1.38,6,10,no_event,no_event,1,18.0,18.0,83.7,1.566,rain,19.5,14.0,91.7,3
2014-10-03,77.0,1.38,7,10,no_event,no_event,1,11.0,10.0,74.6,14.545,rain,26.6,14.5,98.8,6
2014-10-04,134.0,1.38,1,10,EidAlAdha,Religious,0,5.5,2.4,72.4,1.302,rain,25.8,15.1,83.0,6
2014-10-05,84.0,1.38,2,10,no_event,no_event,1,7.4,6.3,58.3,0.0,no_precip,17.8,16.0,63.1,5
2014-10-06,73.0,1.38,3,10,no_event,no_event,1,10.5,10.3,57.9,0.0,no_precip,19.8,16.0,68.3,7
2014-10-07,35.0,1.38,4,10,no_event,no_event,0,12.7,12.4,58.1,0.0,no_precip,18.0,16.0,53.0,7
2014-10-08,51.0,1.38,5,10,no_event,no_event,1,11.3,10.8,55.1,0.0,no_precip,29.0,16.0,16.4,7
2014-10-09,53.0,1.38,6,10,no_event,no_event,1,8.1,7.9,58.5,0.0,no_precip,11.9,16.0,17.1,7
2014-10-10,65.0,1.38,7,10,no_event,no_event,0,6.7,6.1,66.5,0.0,no_precip,13.1,16.0,41.1,6
2014-10-11,75.0,1.38,1,10,no_event,no_event,1,6.5,6.5,69.1,0.0,no_precip,9.8,15.8,7.3,7
2014-10-12,64.0,1.38,2,10,no_event,no_event,1,10.4,9.7,62.8,0.441,rain,26.1,15.5,49.4,6
2014-10-13,24.0,1.38,3,10,ColumbusDay,National,0,13.3,13.3,92.9,32.321,rain,21.5,9.1,100.0,2
2014-10-14,35.0,1.38,4,10,no_event,no_event,1,13.0,13.0,92.2,12.625,rain,32.7,12.4,100.0,5
2014-10-15,55.0,1.38,5,10,no_event,no_event,1,10.5,9.9,90.3,0.648,rain,23.0,12.6,99.6,2
2014-10-16,44.0,1.38,6,10,no_event,no_event,0,13.2,13.2,75.8,0.0,no_precip,13.5,15.9,68.9,6
2014-10-17,48.0,1.38,7,10,no_event,no_event,0,11.8,11.6,73.6,0.002,rain,23.8,15.9,63.6,3
2014-10-18,87.0,1.38,1,10,no_event,no_event,0,7.8,6.2,70.9,0.003,rain,28.0,16.0,68.5,6
2014-10-19,92.0,1.38,2,10,no_event,no_event,0,7.6,7.2,74.5,0.0,no_precip,23.4,15.7,42.1,4
2014-10-20,34.0,1.38,3,10,no_event,no_event,0,11.8,11.7,65.6,0.0,no_precip,26.1,16.0,54.4,6
2014-10-21,25.0,1.38,4,10,no_event,no_event,0,6.8,5.2,75.8,0.0,no_precip,17.9,15.3,64.7,6
2014-10-22,50.0,1.38,5,10,no_event,no_event,0,5.6,5.3,75.5,0.0,no_precip,16.5,11.6,26.9,6
2014-10-23,44.0,1.38,6,10,no_event,no_event,0,8.2,7.1,82.7,2.459,rain,17.2,14.1,72.4,3
2014-10-24,81.0,1.38,7,10,no_event,no_event,0,12.1,12.0,86.2,0.0,no_precip,14.3,9.2,96.8,5
2014-10-25,86.0,1.38,1,10,no_event,no_event,0,14.9,14.9,56.3,0.0,no_precip,25.4,13.4,19.2,6
2014-10-26,60.0,1.38,2,10,no_event,no_event,0,10.4,10.2,47.9,0.37,rain,15.7,16.0,33.8,6
2014-10-27,39.0,1.38,3,10,no_event,no_event,0,17.6,17.6,59.7,1.614,rain,21.5,16.0,66.1,5
2014-10-28,28.0,1.38,4,10,no_event,no_event,0,11.2,10.1,60.1,0.0,no_precip,28.0,16.0,64.9,6
2014-10-29,27.0,1.38,5,10,no_event,no_event,0,6.0,3.8,63.3,0.0,no_precip,24.2,16.0,69.6,5
2014-10-30,61.0,1.38,6,10,no_event,no_event,0,5.6,5.1,73.3,0.0,no_precip,21.7,16.0,71.6,4
2014-10-31,55.0,1.38,7,10,Halloween,Cultural,0,1.9,-3.3,58.7,0.215,"rain,snow",40.7,15.4,74.8,6
2014-11-01,95.0,1.38,1,11,no_event,no_event,0,0.0,-2.1,64.0,0.0,no_precip,11.5,16.0,13.9,6
2014-11-02,95.0,1.38,2,11,no_event,no_event,1,5.7,3.2,51.4,0.0,no_precip,28.1,16.0,49.3,4
2014-11-03,57.0,1.38,3,11,no_event,no_event,1,10.7,9.4,52.1,1.968,rain,21.6,15.8,63.0,5
2014-11-04,71.0,1.38,4,11,no_event,no_event,0,10.4,8.9,68.1,2.062,rain,22.9,15.9,61.7,3
2014-11-05,34.0,1.38,5,11,no_event,no_event,1,7.7,7.1,66.8,0.833,rain,19.6,16.0,68.2,4
2014-11-06,38.0,1.38,6,11,no_event,no_event,1,4.1,0.1,74.4,0.217,rain,30.9,15.4,97.8,5
2014-11-07,62.0,1.38,7,11,no_event,no_event,0,3.2,0.9,62.7,0.211,rain,27.5,16.0,77.9,4
2014-11-08,87.0,1.38,1,11,no_event,no_event,1,5.2,2.1,59.4,0.641,rain,25.9,16.0,89.0,5
2014-11-09,72.0,1.38,2,11,no_event,no_event,1,5.6,3.4,61.7,0.426,rain,22.2,15.9,91.0,4
2014-11-10,30.0,1.38,3,11,no_event,no_event,0,6.7,4.4,82.1,0.004,rain,22.0,12.2,89.8,4
2014-11-11,31.0,1.38,4,11,VeteransDay,National,1,1.2,-3.9,78.4,0.661,"rain,snow",30.7,14.3,100.0,2
2014-11-12,38.0,1.38,5,11,no_event,no_event,1,-4.3,-9.7,63.9,0.0,no_precip,20.4,15.4,63.7,4
2014-11-13,38.0,1.38,6,11,no_event,no_event,0,-3.9,-9.0,66.6,0.0,no_precip,21.5,14.1,99.2,3
2014-11-14,54.0,1.38,7,11,no_event,no_event,1,-5.7,-8.6,68.7,0.0,no_precip,12.9,15.5,70.3,4
2014-11-15,79.0,1.38,1,11,no_event,no_event,1,-7.0,-8.1,75.7,1.945,snow,12.1,12.6,58.8,3
2014-11-16,72.0,1.38,2,11,no_event,no_event,0,-5.4,-9.9,79.8,0.211,snow,17.8,10.6,82.5,2
2014-11-17,45.0,1.38,3,11,no_event,no_event,0,-11.3,-18.3,70.2,0.0,no_precip,29.5,14.5,61.9,3
2014-11-18,29.0,1.38,4,11,no_event,no_event,0,-10.1,-17.1,64.6,0.0,no_precip,21.6,16.0,78.7,3
2014-11-19,31.0,1.38,5,11,no_event,no_event,0,-5.7,-11.9,66.0,0.211,snow,24.2,14.9,84.2,4
2014-11-20,35.0,1.38,6,11,no_event,no_event,0,-8.0,-13.4,56.2,0.0,no_precip,25.2,16.0,11.0,5
2014-11-21,45.0,1.38,7,11,no_event,no_event,0,-7.0,-10.9,55.7,0.0,no_precip,25.4,16.0,28.8,5
2014-11-22,64.0,1.38,1,11,no_event,no_event,0,4.2,0.9,89.7,0.219,"rain,snow",25.6,7.0,100.0,1
2014-11-23,41.0,1.38,2,11,no_event,no_event,0,9.1,7.1,94.7,15.342,rain,19.9,5.7,100.0,1
2014-11-24,32.0,1.38,3,11,no_event,no_event,0,1.0,-3.3,92.7,7.048,"rain,snow",24.1,4.8,100.0,1
2014-11-25,52.0,1.38,4,11,no_event,no_event,0,-6.8,-10.8,82.0,0.213,snow,17.8,15.0,75.8,5
2014-11-26,118.0,1.38,5,11,no_event,no_event,0,-9.0,-11.1,87.2,0.0,no_precip,13.3,7.9,71.8,4
2014-11-27,151.0,1.38,6,11,Thanksgiving,National,0,-8.4,-12.1,76.7,0.0,no_precip,20.4,14.4,70.5,3
2014-11-28,60.0,1.38,7,11,no_event,no_event,0,-5.7,-10.7,76.2,0.22,snow,26.5,14.3,94.8,4
2014-11-29,70.0,1.38,1,11,no_event,no_event,0,2.7,-0.6,87.3,0.0,no_precip,19.4,11.8,37.0,1
2014-11-30,45.0,1.38,2,11,no_event,no_event,0,-1.6,-6.3,76.6,0.0,no_precip,25.2,11.1,57.7,4
2014-12-01,78.63442816606153,1.38,3,12,no_event,no_event,0,-11.6,-18.4,55.2,0.0,no_precip,24.8,16.0,34.9,4
2014-12-02,77.04998085447846,1.38,4,12,no_event,no_event,1,-4.8,-9.0,67.4,0.0,no_precip,24.5,15.9,84.5,4
2014-12-03,78.20907646074903,1.38,5,12,no_event,no_event,1,-3.2,-7.5,58.1,0.0,no_precip,21.2,16.0,13.0,5
2014-12-04,61.18306962743884,1.38,6,12,no_event,no_event,0,-4.7,-8.1,65.3,0.0,no_precip,18.2,16.0,74.8,4
2014-12-05,72.3462584072787,1.38,7,12,no_event,no_event,1,0.4,-1.8,84.6,0.0,no_precip,12.6,7.4,99.5,1
2014-12-06,107.25478607865597,1.38,1,12,no_event,no_event,1,-1.8,-5.5,76.1,0.0,no_precip,22.6,11.9,33.5,4
2014-12-07,92.48501304973865,1.38,2,12,no_event,no_event,0,-2.4,-5.7,70.8,0.0,no_precip,25.3,15.6,61.8,1
2014-12-08,91.43374726596778,1.38,3,12,no_event,no_event,1,0.8,-3.0,90.9,4.606,"rain,snow",21.9,6.9,100.0,1
2014-12-09,73.41825223527178,1.38,4,12,no_event,no_event,1,-0.2,-4.1,81.6,0.0,no_precip,18.3,15.6,96.2,4
2014-12-10,67.10020772425491,1.38,5,12,no_event,no_event,0,-3.7,-6.7,81.3,0.0,no_precip,15.4,13.7,100.0,4
2014-12-11,74.1896822319834,1.38,6,12,no_event,no_event,1,-4.2,-7.7,84.1,0.0,no_precip,13.5,11.0,68.9,4
2014-12-12,72.04603633072674,1.38,7,12,no_event,no_event,1,-0.2,-2.4,91.8,0.0,no_precip,12.9,6.6,100.0,3
2014-12-13,105.96134908680011,1.38,1,12,no_event,no_event,0,3.9,2.4,95.4,0.0,no_precip,10.8,3.1,97.7,1
2014-12-14,106.94489832560919,1.38,2,12,no_event,no_event,1,6.9,5.1,96.7,0.0,no_precip,14.4,1.0,100.0,1
2014-12-15,95.17946938699441,1.38,3,12,no_event,no_event,1,7.0,4.5,96.6,4.086,rain,22.7,3.9,100.0,2
2014-12-16,76.3685481319647,1.38,4,12,no_event,no_event,0,2.0,-1.7,85.1,2.338,"rain,snow",28.7,10.9,100.0,2
2014-12-17,62.04989263588084,1.38,5,12,no_event,no_event,0,-5.0,-10.0,71.6,0.0,no_precip,20.8,15.9,84.0,4
2014-12-18,70.75470190175116,1.38,6,12,no_event,no_event,0,-5.0,-6.1,81.1,0.0,no_precip,8.9,15.6,77.3,2
2014-12-19,60.11572852283905,1.38,7,12,no_event,no_event,0,-3.3,-4.2,78.9,0.0,no_precip,7.6,14.4,99.7,3
2014-12-20,94.6486699939963,1.38,1,12,no_event,no_event,0,-1.8,-4.5,83.7,0.0,no_precip,12.0,10.5,100.0,2
2014-12-21,86.17683306104584,1.38,2,12,no_event,no_event,0,1.0,-3.7,86.5,0.0,no_precip,26.0,9.0,100.0,3
2014-12-22,81.2002984701403,1.38,3,12,no_event,no_event,0,1.9,-2.5,87.2,3.293,"rain,snow",23.8,7.7,100.0,2
2014-12-23,74.07852855475653,1.38,4,12,no_event,no_event,0,4.4,1.4,92.0,7.762,rain,22.0,9.8,100.0,2
2014-12-24,74.90819219540191,1.38,5,12,Chanukah End,Religious,0,1.7,-0.4,93.1,0.0,no_precip,14.8,9.9,100.0,2
2014-12-25,59.32019256372598,1.38,6,12,Christmas,National,0,2.5,-1.3,76.5,0.0,no_precip,25.5,16.0,83.8,3
2014-12-26,62.35973631633681,1.38,7,12,no_event,no_event,0,3.6,1.7,81.6,0.003,rain,17.4,16.0,53.6,3
2014-12-27,90.2661675457694,1.38,1,12,no_event,no_event,0,1.8,-1.2,84.3,1.386,rain,19.7,13.7,98.5,2
2014-12-28,95.67046156142675,1.38,2,12,no_event,no_event,0,-4.0,-6.2,71.5,0.0,no_precip,17.8,16.0,30.0,4
2014-12-29,75.0806230764747,1.38,3,12,no_event,no_event,0,-7.2,-13.2,63.8,0.0,no_precip,21.9,16.0,64.6,3
2014-12-30,75.73335808850698,1.38,4,12,no_event,no_event,0,-13.6,-20.3,54.6,0.0,no_precip,17.3,16.0,12.0,4
2014-12-31,71.81554030796087,1.38,5,12,no_event,no_event,0,-12.6,-20.0,59.0,0.0,no_precip,30.1,16.0,14.7,4
2015-01-01,66.48513472135289,1.38,6,1,NewYear,National,0,-6.0,-10.9,65.4,0.0,no_precip,20.9,16.0,56.3,4
2015-01-02,70.50229849274797,1.38,7,1,no_event,no_event,1,-4.0,-6.4,69.1,0.0,no_precip,14.4,16.0,67.7,4
2015-01-03,112.85680480662893,1.38,1,1,no_event,no_event,1,-1.2,-3.7,86.9,1.175,"rain,snow",14.6,6.6,99.5,1
2015-01-04,54.0,1.38,2,1,no_event,no_event,0,-9.2,-16.4,70.6,2.435,"rain,snow",29.2,9.7,74.8,2
2015-01-05,52.0,1.38,3,1,no_event,no_event,1,-19.0,-24.9,66.9,2.84,snow,16.4,13.7,55.7,4
2015-01-06,85.0,1.38,4,1,no_event,no_event,1,-16.1,-21.6,69.8,0.388,snow,27.7,14.4,66.1,4
2015-01-07,40.0,1.38,5,1,OrthodoxChristmas,Religious,0,-19.2,-28.4,53.9,0.0,no_precip,29.2,16.0,9.9,4
2015-01-08,32.0,1.38,6,1,no_event,no_event,1,-17.1,-26.4,71.6,2.784,snow,29.9,10.5,69.0,2
2015-01-09,81.0,1.38,7,1,no_event,no_event,1,-16.1,-23.9,58.9,0.288,snow,25.9,15.6,47.9,3
2015-01-10,117.0,1.38,1,1,no_event,no_event,0,-13.3,-19.5,67.7,0.0,no_precip,22.3,16.0,66.6,5
2015-01-11,112.0,1.38,2,1,no_event,no_event,1,-7.1,-9.4,68.4,0.0,no_precip,14.2,16.0,77.4,3
2015-01-12,66.0,1.38,3,1,no_event,no_event,1,-12.1,-18.6,63.7,0.0,no_precip,29.1,16.0,25.0,5
2015-01-13,59.0,1.38,4,1,no_event,no_event,0,-14.1,-16.8,73.4,0.0,no_precip,12.5,15.5,49.6,5
2015-01-14,96.0,1.38,5,1,no_event,no_event,1,-10.4,-13.8,76.4,0.0,no_precip,12.9,15.5,78.9,5
2015-01-15,50.0,1.38,6,1,no_event,no_event,1,-2.6,-6.1,72.9,0.0,no_precip,15.0,13.9,52.5,5
2015-01-16,95.0,1.38,7,1,no_event,no_event,0,-2.3,-6.4,76.2,0.0,no_precip,25.7,15.7,87.5,4
2015-01-17,128.0,1.38,1,1,no_event,no_event,0,2.2,-1.7,74.0,0.0,no_precip,22.5,14.6,80.9,2
2015-01-18,109.0,1.38,2,1,no_event,no_event,0,2.1,-0.7,69.6,0.0,no_precip,20.6,15.9,67.2,5
2015-01-19,56.0,1.38,3,1,MartinLutherKingDay,National,0,-0.9,-3.0,84.5,0.288,"rain,snow",16.3,14.7,83.8,3
2015-01-20,56.0,1.38,4,1,no_event,no_event,0,-0.1,-3.9,88.7,0.0,no_precip,21.9,11.6,100.0,3
2015-01-21,36.0,1.38,5,1,no_event,no_event,0,-1.8,-4.4,83.8,0.844,"rain,snow",14.7,11.5,99.7,3
2015-01-22,28.0,1.38,6,1,no_event,no_event,0,-1.6,-4.4,76.7,0.0,no_precip,14.6,14.8,80.9,5
2015-01-23,90.0,1.38,7,1,no_event,no_event,0,-0.9,-5.1,76.7,0.0,no_precip,18.5,14.8,84.9,5
2015-01-24,108.0,1.38,1,1,no_event,no_event,0,0.3,-1.2,85.5,0.0,no_precip,12.5,14.5,94.8,5
2015-01-25,92.0,1.38,2,1,no_event,no_event,0,-4.3,-10.6,76.5,0.0,no_precip,32.8,14.5,80.8,3
2015-01-26,42.0,1.38,3,1,no_event,no_event,0,-6.8,-10.2,85.4,1.409,snow,17.0,9.1,77.4,3
2015-01-27,56.0,1.38,4,1,no_event,no_event,0,-3.1,-5.5,85.9,0.0,no_precip,11.6,9.4,100.0,4
2015-01-28,44.0,1.38,5,1,no_event,no_event,0,-2.1,-7.5,74.8,0.0,no_precip,29.6,15.5,80.6,4
2015-01-29,40.0,1.38,6,1,no_event,no_event,0,0.0,-4.8,71.3,0.211,"rain,snow",29.2,14.4,100.0,5
2015-01-30,72.0,1.38,7,1,no_event,no_event,0,-6.5,-9.4,60.6,0.0,no_precip,18.7,16.0,43.0,5
2015-01-31,145.0,1.38,1,1,no_event,no_event,0,-2.2,-5.3,70.2,2.069,"rain,snow",20.2,13.7,81.4,3
2015-02-01,75.0,1.38,2,2,SuperBowl,Sporting,0,-9.1,-18.7,81.3,6.842,snow,46.5,3.1,99.1,1
2015-02-02,59.0,1.38,3,2,no_event,no_event,1,-13.4,-19.1,64.8,0.0,no_precip,28.7,16.0,30.2,6
2015-02-03,78.0,1.38,4,2,no_event,no_event,1,-11.4,-14.2,78.6,2.733,snow,10.4,12.9,63.0,3
2015-02-04,70.0,1.38,5,2,no_event,no_event,0,-9.8,-15.8,66.7,0.0,no_precip,22.5,15.6,62.8,2
2015-02-05,59.0,1.38,6,2,no_event,no_event,1,-14.6,-20.2,62.3,0.0,no_precip,22.6,15.8,18.9,6
2015-02-06,97.0,1.38,7,2,no_event,no_event,1,-7.2,-10.5,63.9,0.0,no_precip,15.2,15.6,48.5,5
2015-02-07,97.0,1.38,1,2,no_event,no_event,0,-2.8,-4.2,82.8,0.0,no_precip,15.0,7.5,57.5,4
2015-02-08,81.0,1.38,2,2,no_event,no_event,1,-2.9,-8.1,89.0,0.0,no_precip,28.1,7.5,92.6,3
2015-02-09,54.0,1.38,3,2,no_event,no_event,1,-6.8,-11.3,71.8,0.0,no_precip,23.4,16.0,46.3,6
2015-02-10,44.0,1.38,4,2,no_event,no_event,0,-7.2,-10.3,76.0,0.211,snow,23.9,15.2,72.0,5
2015-02-11,64.0,1.38,5,2,no_event,no_event,1,-2.7,-8.3,69.5,0.0,no_precip,28.2,13.9,79.6,6
2015-02-12,38.0,1.38,6,2,no_event,no_event,1,-12.4,-18.3,58.2,0.211,snow,30.6,14.8,52.6,6
2015-02-13,61.61612320341874,1.38,7,2,no_event,no_event,0,-9.9,-14.2,68.3,0.0,no_precip,18.5,15.9,73.4,4
2015-02-14,93.94139898041584,1.38,1,2,ValentinesDay,Cultural,1,-12.6,-22.1,51.3,0.0,no_precip,40.5,14.3,59.4,5
2015-02-15,91.81149969283365,1.38,2,2,no_event,no_event,1,-15.7,-21.3,57.7,0.0,no_precip,14.2,16.0,67.6,5
2015-02-16,73.3808901774139,1.38,3,2,PresidentsDay,National,0,-9.8,-14.2,62.6,0.0,no_precip,10.9,15.7,99.9,6
2015-02-17,70.49909472981443,1.38,4,2,no_event,no_event,0,-10.4,-16.2,61.8,0.0,no_precip,17.8,13.5,85.6,6
2015-02-18,68.14205361932738,1.38,5,2,LentStart,Religious,0,-17.1,-25.6,59.0,0.0,no_precip,27.5,14.3,65.8,4
2015-02-19,76.3205165438643,1.38,6,2,no_event,no_event,0,-19.8,-25.1,52.7,0.0,no_precip,18.8,16.0,0.0,7
2015-02-20,57.123772443163375,1.38,7,2,no_event,no_event,0,-13.2,-20.9,64.6,0.0,no_precip,30.7,13.4,82.8,4
2015-02-21,94.59634928020444,1.38,1,2,no_event,no_event,0,-4.5,-7.6,65.4,0.0,no_precip,20.7,15.2,88.6,4
2015-02-22,86.99175427759076,1.38,2,2,no_event,no_event,0,-13.3,-20.9,53.9,0.0,no_precip,26.1,16.0,16.8,7
2015-02-23,89.1415954941557,1.38,3,2,no_event,no_event,0,-17.2,-22.6,50.6,0.0,no_precip,18.2,16.0,9.5,7
2015-02-24,70.37985617859783,1.38,4,2,no_event,no_event,0,-5.8,-12.5,49.8,0.0,no_precip,25.9,15.7,51.6,5
2015-02-25,78.90963687655056,1.38,5,2,LentWeek2,Religious,0,-10.6,-14.1,60.9,1.195,snow,15.5,11.7,73.9,3
2015-02-26,64.04130983871198,1.38,6,2,no_event,no_event,0,-13.6,-20.4,59.0,0.0,no_precip,21.6,16.0,38.9,6
2015-02-27,71.31163089243131,1.38,7,2,no_event,no_event,0,-14.8,-18.4,56.4,0.0,no_precip,11.8,16.0,0.0,7
2015-02-28,98.83655078495178,1.38,1,2,no_event,no_event,0,-14.1,-18.7,61.4,0.0,no_precip,19.0,15.6,36.8,7
2015-03-01,91.2723907866282,1.38,2,3,no_event,no_event,0,-6.7,-10.7,69.4,0.0,no_precip,19.3,13.2,67.8,5
2015-03-02,90.81141016905337,1.38,3,3,no_event,no_event,1,-6.5,-9.4,61.7,0.0,no_precip,14.9,15.9,46.6,7
2015-03-03,81.0741390542268,1.38,4,3,no_event,no_event,1,-2.3,-7.2,75.5,2.122,"rain,snow",21.8,11.9,99.0,2
2015-03-04,67.57050294133433,1.38,5,3,no_event,no_event,0,-9.6,-16.5,51.5,0.0,no_precip,25.1,16.0,24.6,7
2015-03-05,75.18509950901574,1.38,6,3,Purim End,Religious,1,-13.9,-19.3,51.6,0.0,no_precip,15.0,16.0,0.0,8
2015-03-06,66.51871417504458,1.38,7,3,no_event,no_event,1,-8.3,-13.5,61.1,0.0,no_precip,23.1,16.0,33.9,7
2015-03-07,99.20092641204218,1.38,1,3,no_event,no_event,0,0.9,-1.2,62.9,0.0,no_precip,22.0,15.5,33.6,7
2015-03-08,98.04268676012543,1.38,2,3,no_event,no_event,1,2.7,0.7,66.5,0.0,no_precip,18.2,16.0,31.2,7
2015-03-09,98.61663446455839,1.38,3,3,no_event,no_event,1,4.2,3.2,67.5,0.0,no_precip,17.4,15.6,10.4,7
2015-03-10,86.37262194164532,1.38,4,3,no_event,no_event,0,5.6,4.0,77.5,0.0,no_precip,16.1,10.1,36.3,7
2015-03-11,87.47482138826462,1.38,5,3,no_event,no_event,1,5.9,5.6,61.1,0.0,no_precip,11.4,13.3,5.8,8
2015-03-12,81.0,1.38,6,3,no_event,no_event,1,6.6,5.3,51.7,0.0,no_precip,29.6,16.0,44.5,7
2015-03-13,76.0,1.38,7,3,no_event,no_event,0,9.8,9.1,62.2,0.0,no_precip,19.4,15.2,39.3,7
2015-03-14,102.0,1.38,1,3,no_event,no_event,1,9.0,7.6,56.9,0.0,no_precip,25.8,16.0,18.4,8
2015-03-15,78.0,1.38,2,3,no_event,no_event,1,8.0,7.6,57.6,0.0,no_precip,24.7,16.0,39.3,5
2015-03-16,60.0,1.38,3,3,no_event,no_event,0,12.9,12.7,45.9,0.0,no_precip,19.4,16.0,49.6,5
2015-03-17,46.0,1.38,4,3,StPatricksDay,Cultural,0,3.9,0.2,39.5,0.0,no_precip,34.7,16.0,29.6,8
2015-03-18,27.0,1.38,5,3,no_event,no_event,0,3.4,3.1,40.5,0.0,no_precip,10.1,16.0,55.7,4
2015-03-19,44.0,1.38,6,3,no_event,no_event,0,5.2,3.5,43.1,0.0,no_precip,23.2,15.9,95.6,5
2015-03-20,83.0,1.38,7,3,no_event,no_event,0,8.1,6.8,49.7,0.0,no_precip,17.8,16.0,78.9,7
2015-03-21,87.0,1.38,1,3,no_event,no_event,0,5.7,3.4,48.1,0.0,no_precip,19.6,16.0,39.0,8
2015-03-22,89.0,1.38,2,3,no_event,no_event,0,-0.3,-4.0,62.8,0.01,"rain,snow",19.1,15.0,85.1,4
2015-03-23,37.0,1.38,3,3,no_event,no_event,0,-1.4,-5.9,74.0,4.237,"rain,snow",25.5,10.0,80.1,5
2015-03-24,70.0,1.38,4,3,no_event,no_event,0,-1.7,-4.7,65.4,0.0,no_precip,26.8,14.3,55.9,8
2015-03-25,42.0,1.38,5,3,no_event,no_event,0,2.6,-0.5,77.7,7.773,"rain,snow",23.8,11.0,92.2,8
2015-03-26,44.0,1.38,6,3,no_event,no_event,0,1.2,-3.1,57.5,0.0,no_precip,24.2,16.0,95.2,8
2015-03-27,74.0,1.38,7,3,no_event,no_event,0,-3.2,-7.9,45.0,0.0,no_precip,24.8,16.0,9.5,9
